session_id,"question_key","answer_value",answer_order
1407484,"location","354d2a6c6dc7c81d151228eb1db371c9",21
1407485,"currentSavings","2",22
1407485,"location","fadfdf637107815db80af769d997a32d",19
1407486,"currentSavings","3",22
1407486,"location","84d443585ec2caf0bf31681f10085df7",19
1407487,"currentSavings","0",25
1407487,"location","2f17bc283f7b683f1fcf30fc5932d323",22
1407488,"currentSavings","3",24
1407488,"location","fb6a253729096c1e92e43c26a6fdadc3",21
1407489,"currentSavings","1",22
1407489,"location","b5caf0bec8ea34a8d67d0f7626aa1d86",19
1407490,"currentSavings","1",24
1407490,"location","c700657e35649b645ff55abfe451dad6",21
1407491,"currentSavings","4",23
1407491,"location","0a64dcdcbcd89c8d0f1540e08ec12091",20
1407492,"currentSavings","3",23
1407492,"location","061f193d29d6ec5b5c02ed242396c2a7",20
1407493,"currentSavings","1",24
1407493,"location","c024ce1e7af84d0c379f52d09fc8b046",21
1407494,"currentSavings","0",23
1407494,"location","0189eee3401cf07ec0bb15b54859d25e",20
1407495,"currentSavings","3",23
1407495,"location","30c62029db762582675707eced5582c1",20
1407496,"currentSavings","2",23
1407496,"location","e6194a866f2603089784d90f83362347",20
1407497,"currentSavings","0",25
1407497,"location","44c2f762a8f66756fb4b6f00606e17ee",22
1407498,"currentSavings","4",24
1407498,"location","468977905e16600cba73fbce492aee0f",21
1407499,"currentSavings","3",24
1407499,"location","753dba7a1e2b2511de6aaefc613b7aeb",21
1407500,"currentSavings","3",25
1407500,"location","f32dc7c5649aa2201c3aa56a6eefee94",22
1407501,"currentSavings","0",23
1407501,"location","5ebc3880df06d23438edb5fe2c2cab50",20
1407502,"currentSavings","3",22
1407502,"location","213c0c12253447f36d28ce46bf5ad9a9",19
1407503,"currentSavings","4",24
1407503,"location","3a310e57a15323a5a7e55817941ddbaf",21
1407504,"currentSavings","2",25
1407504,"location","a7c39420348e9c4680e306023eb06a3f",22
1407505,"currentSavings","3",22
1407505,"location","0a623e90283737618e106a93428e6c77",19
1407506,"currentSavings","4",23
1407506,"location","5fe4dadcdb001d8566cd20e6d8a20251",20
1407507,"currentSavings","4",24
1407507,"location","2a99bd007705fc31bd0a1e67dc0e30e1",21
1407508,"currentSavings","3",23
1407508,"location","a1fc50d1a9b98520ba1b73d3287332e0",20
1407509,"currentSavings","0",22
1407509,"location","ec747e10b5b7a104415a43bcbd060f2c",19
1407510,"currentSavings","4",24
1407510,"location","1853414c691b3e17ad1a14b23dfb9598",21
1407511,"currentSavings","0",22
1407511,"location","1e3efda407ac3298fc58bf92e22919a9",19
1407512,"currentSavings","1",25
1407512,"location","91949fce472a86df440c0a5494197faf",22
1407513,"currentSavings","4",23
1407513,"location","ce2afe0ce4bc13cd6a8edf0c3d9e87c5",20
1407514,"currentSavings","1",23
1407514,"location","1df46b08d20c24e4a93cfa88131b4185",20
1407515,"currentSavings","0",22
1407515,"location","569f42ca33f92788e658e7f113c1c48f",19
1407516,"currentSavings","5",24
1407516,"location","5df66942fc13bbf265e17d1a3cb14b91",21
1407517,"currentSavings","0",25
1407517,"location","7b453137eec6a1d8f8a1528f8f40916e",22
1407518,"currentSavings","0",22
1407518,"location","9e9bfc96ba726f42edbcd81ad0bcdfd6",19
1407519,"currentSavings","3",24
1407519,"location","6c7bba35f030d91de926e61f3857597f",21
1407520,"currentSavings","4",22
1407520,"location","f74e95cf0ef6ccd85c791b5d351aa327",19
1407521,"currentSavings","3",24
1407521,"location","460d5587441bf82dbf2acd8a7f56ef86",21
1407522,"currentSavings","2",26
1407522,"location","6dab3d48e5f41e876fba5631e5b4ef4d",23
1407523,"currentSavings","3",24
1407523,"location","1209f268e99ee9644036d5ca200a8782",21
1407524,"currentSavings","3",25
1407524,"location","d3ab9b41f98222ad7b5ff8a822172796",22
1407525,"currentSavings","1",25
1407525,"location","f8a859e9da3ffa6fb4a91c9c8a30165e",22
1407526,"currentSavings","2",21
1407526,"location","bc89fec23f30913f77a946050ba107c1",18
1407527,"currentSavings","2",23
1407527,"location","f04f24f065cd84b915d0b41fe47eb4ac",20
1407528,"currentSavings","1",25
1407528,"location","49e4771e716939c00cb458fb71425d3c",22
1407529,"currentSavings","3",24
1407529,"location","7e909d0e18cec1ad8ad9076be0b669c2",21
1407530,"currentSavings","0",24
1407530,"location","a50b57130a6788e57f7ddd5098a808ee",21
1407531,"currentSavings","3",24
1407531,"location","e3711748ccb649508462a9211bef40de",21
1407532,"currentSavings","3",23
1407532,"location","2af6b176d618fcdcd130d32fcf2a14c0",20
1407533,"currentSavings","4",24
1407533,"location","950a1f40ce3f3fda1695bea415338604",21
1407534,"currentSavings","3",23
1407534,"location","3ca7176898afc20f480adfa00ab194bd",20
1407535,"currentSavings","0",25
1407535,"location","82cedaf3bfe0dc8f6b884aa26fcba139",22
1407536,"currentSavings","4",24
1407536,"location","02780c1fc6363edb91eea9c332ef2ce7",21
1407537,"currentSavings","2",24
1407537,"location","2be264bdf8ca5cdba5c0d1806cd8e2ea",21
1407538,"currentSavings","3",25
1407538,"location","af074edfb4940be0ed1d4fcfc4ea0dee",22
1407539,"currentSavings","5",24
1407539,"location","dd04b0cb9dc44609df0f78c4960e9589",21
1407540,"currentSavings","4",22
1407540,"location","292795f5daad46256799bba38938423e",19
1407541,"currentSavings","1",23
1407541,"location","610ceeb94cb57c1d8f401397ebf7d67f",20
1407542,"currentSavings","2",26
1407542,"location","9677567bbe24856edcd584a7ab9d1334",23
1407543,"currentSavings","3",26
1407543,"location","98ac07a2cd794965eb4f22bae53c3516",23
1407544,"currentSavings","2",26
1407544,"location","80ada1cce0373c3a0ab1f44cc424edf9",23
1407545,"currentSavings","0",21
1407545,"location","708f29ec20d162afd5d0f6e9506c3933",18
1407546,"currentSavings","0",22
1407546,"location","cccdeb5ebcd019d1b4985fb5adf5bdee",19
1407547,"currentSavings","4",23
1407547,"location","0d971384413864572093754fa4030f61",20
1407548,"currentSavings","2",24
1407548,"location","cd75a6bf3e455a5fd0e282132fcd0fb5",21
1407549,"currentSavings","4",23
1407549,"location","72d7e3b85700ddfd5f3f010d5507e13e",20
1407550,"currentSavings","3",24
1407550,"location","01edbfe2eb998d4f5d7ddd7a824fab68",21
1407551,"currentSavings","2",25
1407551,"location","7cadd1624259398eeed1b26bc07db7b5",22
1407552,"currentSavings","2",22
1407552,"location","edb0cd7f8358be6e2273b25a97ee95e4",19
1407553,"currentSavings","4",23
1407553,"location","f7adf8a8a52021a403e22a645a7264cb",20
1407554,"currentSavings","5",24
1407554,"location","0b36451530d9491114523d4b66253837",21
1407555,"currentSavings","0",24
1407555,"location","9e0e1fcbec92fcb3ebcd4a5e95ca54b4",21
1407556,"currentSavings","4",23
1407556,"location","b914096ec918cc81179d799441f64eff",20
1407557,"currentSavings","3",25
1407557,"location","193c19f7e8614cde01828f2e7813efe2",22
1407558,"currentSavings","2",24
1407558,"location","3d888199d7ca8ddca6f0b1dec79da920",21
1407559,"currentSavings","3",22
1407559,"location","7c8756192f5adbcebd0ee0ea9f399c2a",19
1407560,"currentSavings","3",23
1407560,"location","428412187c14a062fb1f627001a38790",20
1407561,"currentSavings","2",25
1407561,"location","a0ed2a3b7dcda7601f6263d120c40b11",22
1407562,"currentSavings","3",23
1407562,"location","17cca93f6358b85d5c6c01b6563103ff",20
1407563,"currentSavings","4",22
1407563,"location","75d08c82cc28f4fb6e4365e88e924d28",19
1407564,"currentSavings","3",23
1407564,"location","3531d0b9e7d83caaef7ecf9ec9b363f2",20
1407565,"currentSavings","3",23
1407565,"location","1eea769bdb81b3ed58e7b399430b3e49",20
1407566,"currentSavings","0",24
1407566,"location","ccd5ceb759b255cf80fa9a55e7948fd0",21
1407567,"currentSavings","3",23
1407567,"location","9f4b99607b0aa9f5b0d6ae794a7e6554",20
1407568,"currentSavings","3",26
1407568,"location","09765ccd8bc43e4778ad91d76f020e15",23
1407569,"currentSavings","1",22
1407569,"location","a8aa308791fc464208fb025038454c24",19
1407570,"currentSavings","4",23
1407570,"location","e7961b9b1641ceef15dba04e1b6d043e",20
1407571,"currentSavings","4",23
1407571,"location","e08d2ab0ae7ec234d0c2b146376ac2e2",20
1407572,"currentSavings","1",22
1407572,"location","af8772553fadf9c4d0e4b49aec689da3",19
1407573,"currentSavings","1",24
1407573,"location","79ee9d25b9de58d3a33b3cdb9338dc23",21
1407574,"currentSavings","4",24
1407574,"location","21e1b18821e7d752822a7f6bb38ea145",21
1407575,"currentSavings","3",23
1407575,"location","9bf08b89c0e51a76faafdefb8b089097",20
1407576,"currentSavings","4",22
1407576,"location","1c0222b432656a0163b83f05294dad28",19
1407577,"currentSavings","1",24
1407577,"location","a7c39420348e9c4680e306023eb06a3f",21
1407578,"currentSavings","0",22
1407578,"location","6eb887126d24e8f1cd8ad5033482c781",19
1407579,"currentSavings","1",23
1407579,"location","b303e3e45397755f4e15eaa2a662ec02",20
1407580,"currentSavings","4",23
1407580,"location","3bab61d4e908e8a49692fe017c65ec9b",20
1407581,"currentSavings","2",23
1407581,"location","765070fb45e2b95f4352c9172c2e2edb",20
1407582,"currentSavings","0",25
1407582,"location","5c502d19e8aa6098a32d977ebd51f871",22
1407583,"currentSavings","3",24
1407583,"location","dbc6f53e8aa4b30d61366ddc81b17a91",21
1407584,"currentSavings","2",23
1407584,"location","6bd22a86b1f7a3a11de928d301f86d67",20
1407585,"currentSavings","1",23
1407585,"location","b091041b6a9c7b39ba303f8d4c950e4a",20
1407586,"currentSavings","0",22
1407586,"location","f1b763df63cc4f0e564de593a788fdcd",19
1407587,"currentSavings","3",23
1407587,"location","0a775948395e3339c2b13845170d2960",20
1407588,"currentSavings","4",25
1407588,"location","217ff08ae014c1191cc18f2566e3d726",22
1407589,"currentSavings","2",22
1407589,"location","1cb566de54a486d7a9ca8b08c396c764",19
1407590,"currentSavings","4",25
1407590,"location","e0402b53c67db4d0eba5930069fcf830",22
1407591,"currentSavings","4",23
1407591,"location","45af559f3798063d200ffcd455f90e5f",20
1407592,"currentSavings","3",25
1407592,"location","f1a5c7d32bac9f6ac84f5aadb1d8a94b",22
1407593,"currentSavings","1",24
1407593,"location","de8a069560656b3d77389be76a8e09c3",21
1407594,"currentSavings","2",23
1407594,"location","ea98cb4ef75b56acda616e5166438fb6",20
1407595,"currentSavings","2",24
1407595,"location","1f12a716b17bee8c7de14c39f20520f0",21
1407596,"currentSavings","1",23
1407596,"location","1eea769bdb81b3ed58e7b399430b3e49",20
1407597,"currentSavings","0",22
1407597,"location","102e333dd822c1d9e0592ecf075e4bf4",19
1407598,"currentSavings","2",22
1407598,"location","1cb566de54a486d7a9ca8b08c396c764",19
1407599,"currentSavings","3",24
1407599,"location","655e6881af7397034f147140300aa7a8",21
1407600,"currentSavings","1",25
1407600,"location","87188e615550a55364ed513cd51c7bae",22
1407601,"currentSavings","0",21
1407601,"location","79510674f5fe3f66a7513ec0a454aa61",18
1407602,"currentSavings","2",23
1407602,"location","e6c19a87ef9e816e02ce247d4f41d38a",20
1407603,"currentSavings","1",21
1407603,"location","dfefdb1dd0d59ffe08fbd025adde70a3",18
1407604,"currentSavings","4",23
1407604,"location","87f3c42a65381d7184324c73cf41a400",20
1407605,"currentSavings","0",21
1407605,"location","3bd80cc75f3bee69358296a3c4d8f01e",18
1407606,"currentSavings","0",24
1407606,"location","0457e6b0bad7217a8b8e39de48069f52",21
1407607,"currentSavings","4",24
1407607,"location","e7d01bb8f0540e1eb3410a99aa8a2475",21
1407608,"currentSavings","5",24
1407608,"location","2131847b1d4cccf8c5e06f7bef69cf60",21
1407609,"currentSavings","3",21
1407609,"location","d44182c4aacdb54f6645f3becb78c249",18
1407610,"currentSavings","2",23
1407610,"location","5b347a27844fa303dd8c02b7da1c9206",20
1407611,"currentSavings","3",23
1407611,"location","b0aaf3e0fefc576dedac8570a6897385",20
1407612,"currentSavings","0",24
1407612,"location","8f7552fdb6911a4fb5af7e4cd190bce8",21
1407613,"currentSavings","1",24
1407613,"location","b126077dfb834357300d8b15b6f42bb0",21
1407614,"currentSavings","0",22
1407614,"location","f10c123f9d7ee616f2ff3dbddb78d1e0",19
1407615,"currentSavings","1",25
1407615,"location","9da6725a09684165e1739b6f3f38b087",22
1407616,"currentSavings","0",24
1407616,"location","414e2c4fbdb1b278a2c1adfce0cb31df",21
1407617,"currentSavings","3",23
1407617,"location","483d8df877b31405c1e8fe4247f02d86",20
1407618,"currentSavings","2",24
1407618,"location","76a6fffa57bcfbb84edeb5206a30eaf9",21
1407619,"currentSavings","5",24
1407619,"location","aba0914ea8fdd89e9755d3a90ab757ff",21
1407620,"currentSavings","3",25
1407620,"location","4d8b3c1117d62934f25a825e31656a78",22
1407621,"currentSavings","3",24
1407621,"location","e90ff4e59e21ff7957db4ebc69b8e129",21
1407622,"currentSavings","3",25
1407622,"location","34fc99320da3e4c777062699d4fc8e65",22
1407623,"currentSavings","3",22
1407623,"location","98b5d4ab932d4f8360a17742ecf1c7c1",19
1407624,"currentSavings","2",25
1407624,"location","33b2260650d881180c21b62b4de5f3d2",22
1407625,"currentSavings","1",24
1407625,"location","993f5373f32642c5efcf4586b704565a",21
1407626,"currentSavings","3",24
1407626,"location","bc069d40134d13b7363a248cd19b2fa0",21
1407627,"currentSavings","2",23
1407627,"location","2c9aabda8931c46b74753eb6dd9136dd",20
1407628,"currentSavings","4",24
1407628,"location","546967809a9a2792688dd284354a3a80",21
1407629,"currentSavings","2",22
1407629,"location","b091041b6a9c7b39ba303f8d4c950e4a",19
1407630,"currentSavings","0",23
1407630,"location","7818425dd9548bac19b8357af57490c3",20
1407631,"currentSavings","0",23
1407631,"location","b4fc37a87d27d4f315845a8e9c99706f",20
1407632,"currentSavings","2",23
1407632,"location","8a5252c2474e7fc4b9042958c242a92e",20
1407633,"currentSavings","1",24
1407633,"location","c02a733862cae24ffdfbbf6c463d86ac",21
1407634,"currentSavings","2",24
1407634,"location","5737cbbf29e7e1bde4520253e920cc26",21
1407635,"currentSavings","2",25
1407635,"location","01d5fe9395cb06bd35475b88f6647d32",22
1407636,"currentSavings","1",23
1407636,"location","4389373532bb04b35e7af6c0dc171d7d",20
1407637,"currentSavings","4",23
1407637,"location","de51f6b94dcc2df79e2f1c29ce91ff1d",20
1407638,"currentSavings","1",24
1407638,"location","52156f7194073f084237a48a1c2b7ea4",21
1407639,"currentSavings","1",23
1407639,"location","e608961813ac47bc0cfbcac85dd2147f",20
1407640,"currentSavings","3",23
1407640,"location","790006230e91dd6279a42a814bf5965a",20
1407641,"currentSavings","3",23
1407641,"location","e64f372d06887f0933fe0e8fad52af2d",20
1407642,"currentSavings","1",25
1407642,"location","5b438761383f433e622e3bd2236ca028",22
1407643,"currentSavings","3",26
1407643,"location","e35f3251a4ca7745c7543cae1f3f669d",23
1407644,"currentSavings","3",23
1407644,"location","6c696e68823736dbd60d20b4d07bbcb4",20
1407645,"currentSavings","3",24
1407645,"location","1a27f73decae937dc9b57be2d005992d",21
1407646,"currentSavings","2",25
1407646,"location","e60704e974eb361623804a799ea7f03f",22
1407647,"currentSavings","0",22
1407647,"location","a7e1c3627a2620590c19820b3ed347b8",19
1407648,"currentSavings","3",24
1407648,"location","cd7d952b109ea30fa0b8b59c7b7be36d",21
1407649,"currentSavings","5",22
1407649,"location","8c1615b12920062758ccdc189ef30002",19
1407650,"currentSavings","4",24
1407650,"location","395795b5f9f4dcc3b1c80ee43d8540c6",21
1407651,"currentSavings","1",24
1407651,"location","9f99fedf5b80eea24d146ea995ca4983",21
1407652,"currentSavings","3",23
1407652,"location","761067fbba1d6ef159173bfb8109abc2",20
1407653,"currentSavings","0",23
1407653,"location","29215b10f38547ecaf0e25d3a2cc1c94",20
1407654,"currentSavings","3",25
1407654,"location","aa3e0c3662b20d314450652b1f5da59e",22
1407655,"currentSavings","1",23
1407655,"location","e7d01bb8f0540e1eb3410a99aa8a2475",20
1407656,"currentSavings","1",22
1407656,"location","6ca0ad2ff99b0c3c28e68caf45bc2c36",19
1407657,"currentSavings","4",21
1407657,"location","e4184d06b0e2a5731c4a7a00bee68d70",18
1407658,"currentSavings","4",24
1407658,"location","4cb18a910e5392025176102bf06438a6",21
1407659,"currentSavings","4",25
1407659,"location","2f7abb37320b715c8ed68c86d29d93a7",22
1407660,"currentSavings","3",22
1407660,"location","2221b2552da665bd7cb222155db14de6",19
1407661,"currentSavings","3",24
1407661,"location","1157b03c64072655b2490a18963fae1a",21
1407662,"currentSavings","4",23
1407662,"location","c441b7798fc290a8dd307ef9cc698aa9",20
1407663,"currentSavings","3",24
1407663,"location","5ff7cad3cb4a4307aca4c06de336f271",21
1407664,"currentSavings","3",24
1407664,"location","ff54819aaf017b41f3ef54a286c67017",21
1407665,"currentSavings","3",25
1407665,"location","ce1088f5f083f849cfded441f0a38332",22
1407666,"currentSavings","0",23
1407666,"location","2dbd887f10d1e5d9deba4cc892caeb90",20
1407667,"currentSavings","4",23
1407667,"location","366971226c73b87ab69e87918b9338a5",20
1407668,"currentSavings","4",23
1407668,"location","2551e643fbff1c16c3b3a75dfe77b781",20
1407669,"currentSavings","3",21
1407669,"location","c25eef5f1e1c6cd8ea2d0a65476c1745",18
1407670,"currentSavings","2",24
1407670,"location","01cc1da1d5e00d6c7fb60943b4b03f68",21
1407671,"currentSavings","2",23
1407671,"location","d31b6b95f19b13660518a3e83977e2c0",20
1407672,"currentSavings","1",24
1407672,"location","c73b2ece3c47d44d3579a75ece205595",21
1407673,"currentSavings","0",22
1407673,"location","1b4506388a06b31414a13e5ccf7eb3ab",19
1407674,"currentSavings","3",22
1407674,"location","3c35ef01f8ea7dc992ef5a711da720c4",19
1407675,"currentSavings","0",23
1407675,"location","cfdfddcecec1b58a110af4e7ce8eda31",20
1407676,"currentSavings","3",25
1407676,"location","61a44cb2d2dd2ca95103ef78b92121da",22
1407677,"currentSavings","0",25
1407677,"location","ef241cf07da90f707eaf0a3a08b64d0c",22
1407678,"currentSavings","2",25
1407678,"location","b52b6fdb906d03eb3fbba47a3e70240d",22
1407679,"currentSavings","4",24
1407679,"location","ae0ebc4c8f9197753546e75f69fad6c2",21
1407680,"currentSavings","0",24
1407680,"location","eb153e8cc67e7654c214bd81d3c12bc0",21
1407681,"currentSavings","0",25
1407681,"location","2d491b12130f17b36c76a3ac8e4e7bee",22
1407682,"currentSavings","3",22
1407682,"location","bbbaef8cf82110f5c4b812e563db9607",19
1407683,"currentSavings","1",22
1407683,"location","59ec5b2bb17ded8902bb5cb4cd424933",19
1407684,"currentSavings","3",22
1407684,"location","df3d56b0a3b0d821d942d8fef8e2f9bd",19
1407685,"currentSavings","0",24
1407685,"location","2cf203516f33059cf320d8b7ec385328",21
